block,lot,cartodb_id,plan_id,disposition_filterable,in_596,bbl
4143,1,451721,10440,"industrial, public, commercial, parking, open space, airport",false,4041430001
4180,1,451722,10440,"industrial, public, commercial, parking, open space, airport",true,4041800001
4176,80,451723,10440,"industrial, public, commercial, parking, open space, airport",false,4041760080
4278,34,451724,10440,"industrial, public, commercial, parking, open space, airport",true,4042780034
4364,63,451725,10440,"industrial, public, commercial, parking, open space, airport",false,4043640063
4213,1,451726,10440,"industrial, public, commercial, parking, open space, airport",true,4042130001
4282,50,451727,10440,"industrial, public, commercial, parking, open space, airport",true,4042820050
4282,75,451728,10440,"industrial, public, commercial, parking, open space, airport",true,4042820075
15905,126,452409,10449,,false,4159050126
15905,137,452410,10449,,false,4159050137
15837,64,452411,10442,residential,false,4158370064
15845,35,452412,10442,residential,true,4158450035
15848,54,452413,10442,residential,true,4158480054
4306,19,451729,10440,"industrial, public, commercial, parking, open space, airport",true,4043060019
4332,6,451730,10440,"industrial, public, commercial, parking, open space, airport",true,4043320006
4399,27,451731,10440,"industrial, public, commercial, parking, open space, airport",false,4043990027
9998,42,451746,10445,,false,4099980042
9993,24,451747,10445,,false,4099930024
4306,1,451732,10440,"industrial, public, commercial, parking, open space, airport",true,4043060001
4378,18,451733,10440,"industrial, public, commercial, parking, open space, airport",false,4043780018
4387,1,451734,10440,"industrial, public, commercial, parking, open space, airport",false,4043870001
4399,1,451735,10440,"industrial, public, commercial, parking, open space, airport",false,4043990001
4399,20,451736,10440,"industrial, public, commercial, parking, open space, airport",false,4043990020
4978,25,451737,10452,,false,4049780025
4978,20,451738,10452,,false,4049780020
9993,22,451739,10445,,false,4099930022
9993,29,451740,10445,,false,4099930029
9993,25,451741,10445,,false,4099930025
9998,87,451742,10445,,false,4099980087
9993,18,451743,10445,,false,4099930018
9999,15,451744,10445,,false,4099990015
9998,89,451745,10445,,false,4099980089
9998,83,451750,10445,,false,4099980083
9998,101,451751,10445,,false,4099980101
9998,22,451752,10445,,false,4099980022
9998,47,451753,10445,,false,4099980047
9993,3,451754,10445,,false,4099930003
9998,19,451755,10445,,false,4099980019
9998,127,451756,10445,,false,4099980127
9998,48,451757,10445,,false,4099980048
9999,10,451758,10445,,false,4099990010
9998,2,451759,10445,,false,4099980002
9999,9,451760,10445,,false,4099990009
9993,23,451761,10445,,false,4099930023
9998,1,451762,10445,,false,4099980001
9998,90,451763,10445,,false,4099980090
9998,43,451764,10445,,false,4099980043
9998,119,451765,10445,,false,4099980119
15874,8,452443,10449,,true,4158740008
9998,25,451767,10445,,false,4099980025
9998,109,451768,10445,,false,4099980109
9993,20,451769,10445,,false,4099930020
9998,91,451770,10445,,false,4099980091
9998,110,451771,10445,,false,4099980110
9998,94,451772,10445,,false,4099980094
9999,13,451773,10445,,false,4099990013
9993,28,451774,10445,,false,4099930028
9999,1,451775,10445,,false,4099990001
9998,88,451776,10445,,false,4099980088
9998,95,451777,10445,,false,4099980095
9998,124,451778,10445,,false,4099980124
9998,144,451779,10445,,false,4099980144
9993,27,451780,10445,,false,4099930027
10100,1,451781,10444,"commercial, parking, public, semi-public, open space",false,4101000001
10124,30,451782,10446,,false,4101240030
10128,32,451783,10446,,false,4101280032
10128,46,451784,10446,,false,4101280046
10120,7,451785,10446,,false,4101200007
10121,58,451786,10446,,false,4101210058
10094,20,451787,10443,commercial,false,4100940020
10120,5,451788,10446,,false,4101200005
10097,10,451789,10443,commercial,false,4100970010
10094,97,451790,10443,commercial,false,4100940097
10099,52,451791,10439,institutional,false,4100990052
10112,26,451792,10446,,false,4101120026
10094,73,451793,10443,commercial,false,4100940073
10115,8900,451794,10439,institutional,false,4101158900
10118,34,451795,10439,institutional,false,4101180034
10092,1,451796,10443,commercial,false,4100920001
10115,45,451797,10446,,false,4101150045
10120,8,451798,10446,,false,4101200008
10121,79,451799,10446,,false,4101210079
10116,8900,451800,10439,institutional,false,4101168900
10120,25,451801,10446,,false,4101200025
10121,70,451802,10446,,false,4101210070
10128,20,451803,10446,,false,4101280020
10128,39,451804,10446,,false,4101280039
10128,50,451805,10446,,false,4101280050
10128,132,451806,10446,,false,4101280132
10128,162,451807,10446,,false,4101280162
10129,21,451808,10446,,false,4101290021
10128,57,451809,10446,,false,4101280057
10111,201,451810,10446,,false,4101110201
10116,9,451811,10439,institutional,false,4101160009
10131,3,451812,10446,,false,4101310003
10131,10,451813,10446,,false,4101310010
10121,71,451814,10446,,false,4101210071
10128,18,451815,10446,,false,4101280018
10128,56,451816,10446,,false,4101280056
10128,74,451817,10446,,false,4101280074
10112,39,451818,10446,,false,4101120039
10131,9,451819,10446,,false,4101310009
10099,80,451820,10439,institutional,false,4100990080
10113,103,451821,10446,,false,4101130103
10125,116,451822,10446,,false,4101250116
10128,63,451823,10446,,false,4101280063
10140,23,451824,10446,,false,4101400023
10150,55,451825,10446,,false,4101500055
10116,26,451826,10439,institutional,false,4101160026
10128,37,451827,10446,,false,4101280037
10128,48,451828,10446,,false,4101280048
10128,26,451829,10446,,false,4101280026
10130,60,451830,10446,,false,4101300060
10128,66,451831,10446,,false,4101280066
10128,73,451832,10446,,false,4101280073
10130,6,451833,10446,,false,4101300006
10128,14,451834,10446,,false,4101280014
10120,40,451835,10446,,false,4101200040
10114,32,451836,10446,,false,4101140032
10123,24,451837,10446,,false,4101230024
10128,78,451838,10446,,false,4101280078
10139,1,451839,10446,,false,4101390001
10128,126,451840,10446,,false,4101280126
10133,11,451841,10446,,false,4101330011
10128,64,451842,10446,,false,4101280064
10128,15,451843,10446,,false,4101280015
10128,19,451844,10446,,false,4101280019
10123,23,451845,10446,,false,4101230023
10139,26,451846,10446,,false,4101390026
10150,57,451847,10446,,true,4101500057
10161,15,451848,10446,,true,4101610015
10128,55,451849,10446,,false,4101280055
10140,26,451850,10446,,false,4101400026
10150,10,451851,10446,,true,4101500010
10092,6,451852,10443,commercial,false,4100920006
10128,13,451853,10446,,false,4101280013
10128,24,451854,10446,,false,4101280024
10128,130,451855,10446,,false,4101280130
10125,114,451856,10446,,false,4101250114
10139,53,451857,10446,,false,4101390053
10150,51,451858,10446,,false,4101500051
10154,91,451859,10439,institutional,false,4101540091
10103,16,451860,10439,institutional,false,4101030016
10120,3,451861,10446,,false,4101200003
10099,102,451862,10439,institutional,false,4100990102
10130,14,451863,10446,,false,4101300014
9998,16,451864,10445,,false,4099980016
9993,1,451865,10445,,false,4099930001
10117,36,451866,10439,institutional,false,4101170036
10140,35,451867,10446,,false,4101400035
10097,20,451868,10443,commercial,false,4100970020
10119,8900,451869,10439,institutional,false,4101198900
10120,10,451870,10446,,false,4101200010
10130,3,451871,10446,,false,4101300003
10123,25,451872,10446,,false,4101230025
10114,60,451873,10446,,false,4101140060
10128,12,451874,10446,,false,4101280012
10129,42,451875,10446,,false,4101290042
10130,59,451876,10446,,false,4101300059
10122,35,451877,10446,,false,4101220035
10128,10,451878,10446,,false,4101280010
10130,5,451879,10446,,false,4101300005
10115,95,451880,10439,institutional,false,4101150095
10130,57,451881,10446,,false,4101300057
10128,23,451898,10446,,false,4101280023
10131,6,451882,10446,,false,4101310006
10131,8,451883,10446,,false,4101310008
10150,6,451884,10446,,true,4101500006
10128,67,451885,10446,,false,4101280067
10130,1,451886,10446,,false,4101300001
10140,22,451887,10446,,false,4101400022
10128,134,451888,10446,,false,4101280134
10131,37,451889,10446,,false,4101310037
10140,33,451890,10446,,false,4101400033
10149,70,451891,10446,,false,4101490070
10123,27,451892,10446,,false,4101230027
10146,1,451893,10446,,false,4101460001
10140,40,451894,10446,,false,4101400040
10129,155,451895,10446,,false,4101290155
15971,16,452769,10442,open space,true,4159710016
10140,20,451896,10446,,false,4101400020
10117,25,451897,10439,institutional,false,4101170025
10128,30,451899,10446,,false,4101280030
10140,38,451900,10446,,false,4101400038
10093,1,451901,10443,commercial,false,4100930001
10131,5,451902,10446,,false,4101310005
10104,43,451903,10439,institutional,false,4101040043
10120,6,451904,10446,,false,4101200006
10099,1,451905,10439,institutional,false,4100990001
10120,9,451906,10446,,false,4101200009
10133,63,451907,10446,,false,4101330063
10130,20,451908,10446,,false,4101300020
10146,3,451909,10446,,false,4101460003
10128,22,451910,10446,,false,4101280022
10128,70,451911,10446,,false,4101280070
10128,77,451912,10446,,false,4101280077
10128,124,451913,10446,,false,4101280124
10129,51,451914,10446,,false,4101290051
10149,7501,451915,10446,,false,4101497501
10161,20,451916,10446,,false,4101610020
10162,28,451917,10446,,false,4101620028
10161,25,451918,10446,,false,4101610025
10164,8,451919,10446,,false,4101640008
10161,56,451920,10446,,false,4101610056
10128,34,451921,10446,,false,4101280034
10159,3,451922,10439,institutional,false,4101590003
15905,110,452533,10449,,false,4159050110
10166,36,451923,10446,,false,4101660036
10150,7,451924,10446,,true,4101500007
10152,66,451925,10439,institutional,false,4101520066
10133,59,451926,10446,,false,4101330059
10140,32,451927,10446,,false,4101400032
10150,1,451928,10446,,true,4101500001
10112,13,451929,10446,,false,4101120013
10120,39,451930,10446,,false,4101200039
10128,58,451931,10446,,false,4101280058
10128,69,451932,10446,,false,4101280069
10121,69,451933,10446,,false,4101210069
10164,7,451934,10446,,false,4101640007
10139,11,451935,10446,,false,4101390011
10141,51,451936,10446,,false,4101410051
10163,65,451937,10446,,false,4101630065
10143,3,451938,10446,,false,4101430003
10139,58,451939,10446,,false,4101390058
10161,29,451940,10446,,false,4101610029
10169,21,451941,10446,,false,4101690021
10169,121,451942,10446,,false,4101690121
10149,71,451943,10446,,false,4101490071
10154,8900,451944,10439,institutional,false,4101548900
10168,20,451945,10446,,false,4101680020
15891,57,452416,10449,,false,4158910057
10169,95,451946,10446,,false,4101690095
10169,97,451947,10446,,false,4101690097
10161,30,451948,10446,,false,4101610030
10169,14,451949,10446,,false,4101690014
10169,18,451950,10446,,false,4101690018
10161,16,451951,10446,,true,4101610016
10161,52,451952,10446,,true,4101610052
10150,8,451953,10446,,true,4101500008
15905,223,452534,10449,,false,4159050223
10166,158,451954,10446,,false,4101660158
10161,10,451955,10446,,false,4101610010
10161,21,451956,10446,,false,4101610021
10169,28,451957,10446,,false,4101690028
10159,8900,451958,10439,institutional,false,4101598900
10160,1,451959,10439,institutional,false,4101600001
10169,15,451960,10446,,false,4101690015
10161,1,451961,10446,,false,4101610001
10167,50,451962,10446,,false,4101670050
10150,52,451963,10446,,false,4101500052
10162,49,451964,10446,,true,4101620049
10162,56,451965,10446,,true,4101620056
10167,35,451966,10446,,false,4101670035
10169,228,451967,10446,,false,4101690228
10150,54,451968,10446,,false,4101500054
10169,115,451969,10446,,false,4101690115
10166,42,451970,10446,,false,4101660042
10169,3,451971,10446,,false,4101690003
10141,79,451972,10446,,false,4101410079
10167,24,451973,10446,,false,4101670024
10163,62,451974,10446,,false,4101630062
10169,10,451975,10446,,false,4101690010
10163,118,451976,10446,,false,4101630118
10161,9,451977,10446,,true,4101610009
10169,23,451978,10446,,false,4101690023
10150,31,451979,10446,,false,4101500031
10169,12,451980,10446,,false,4101690012
10169,89,451981,10446,,false,4101690089
10161,8,451982,10446,,false,4101610008
10161,3,451983,10446,,true,4101610003
10169,116,451984,10446,,false,4101690116
10169,16,451985,10446,,false,4101690016
10161,27,451986,10446,,true,4101610027
15852,64,452415,10442,"commercial, residential",true,4158520064
10169,99,451987,10446,,false,4101690099
10162,55,451988,10446,,false,4101620055
10169,100,451989,10446,,false,4101690100
10163,15,451990,10446,,false,4101630015
10169,11,451991,10446,,false,4101690011
10169,22,451992,10446,,false,4101690022
10169,87,451993,10446,,false,4101690087
15962,91,452536,10442,residential,true,4159620091
10169,7,451994,10446,,false,4101690007
10172,55,451995,10446,,false,4101720055
10170,50,451996,10446,,false,4101700050
10172,11,451997,10446,,false,4101720011
10169,9,451998,10446,,false,4101690009
10128,16,451999,10446,,false,4101280016
10166,34,452000,10446,,false,4101660034
10169,25,452001,10446,,false,4101690025
10161,17,452002,10446,,false,4101610017
10162,68,452003,10446,,false,4101620068
10169,1,452004,10446,,false,4101690001
10169,19,452005,10446,,false,4101690019
10169,103,452006,10446,,false,4101690103
10175,53,452007,10446,,false,4101750053
10182,39,452008,10446,,false,4101820039
10169,85,452009,10446,,false,4101690085
10170,23,452010,10446,,false,4101700023
10119,28,452011,10439,institutional,false,4101190028
10120,2,452012,10446,,false,4101200002
10161,28,452013,10446,,false,4101610028
10150,53,452014,10446,,false,4101500053
10163,63,452015,10446,,false,4101630063
10169,92,452016,10446,,false,4101690092
10146,4,452017,10446,,false,4101460004
15961,70,452535,10442,street,false,4159610070
10163,73,452018,10446,,false,4101630073
10169,86,452019,10446,,false,4101690086
10146,2,452020,10446,,false,4101460002
10167,20,452021,10446,,false,4101670020
10162,41,452022,10446,,false,4101620041
10150,30,452023,10446,,false,4101500030
10167,38,452024,10446,,false,4101670038
10169,90,452025,10446,,false,4101690090
10169,13,452026,10446,,false,4101690013
10166,159,452027,10446,,false,4101660159
10169,6,452028,10446,,false,4101690006
10169,24,452029,10446,,false,4101690024
10169,101,452030,10446,,false,4101690101
10171,42,452031,10446,,false,4101710042
10169,119,452032,10446,,false,4101690119
10169,225,452033,10446,,false,4101690225
10182,26,452034,10446,,false,4101820026
10161,53,452035,10446,,false,4101610053
10171,25,452036,10446,,false,4101710025
10166,10,452037,10446,,false,4101660010
10169,26,452038,10446,,false,4101690026
10166,58,452039,10446,,false,4101660058
10169,5,452040,10446,,false,4101690005
10182,14,452041,10446,,false,4101820014
10161,14,452042,10446,,false,4101610014
10191,24,452043,10446,,false,4101910024
11980,20,452044,10446,,false,4119800020
11980,32,452045,10446,,false,4119800032
11980,28,452046,10446,,false,4119800028
11980,31,452047,10446,,false,4119800031
11980,26,452048,10446,,false,4119800026
11994,15,452049,10446,,false,4119940015
11980,24,452050,10446,,false,4119800024
11994,12,452051,10446,,false,4119940012
11994,16,452052,10446,,false,4119940016
11980,18,452053,10446,,false,4119800018
11980,25,452054,10446,,false,4119800025
11994,5,452055,10446,,false,4119940005
11980,29,452056,10446,,false,4119800029
11994,8,452057,10446,,false,4119940008
11980,22,452058,10446,,false,4119800022
11980,27,452059,10446,,false,4119800027
11994,13,452060,10446,,false,4119940013
11994,9,452061,10446,,false,4119940009
11994,7,452062,10446,,false,4119940007
11994,116,452063,10446,,false,4119940116
11994,3,452064,10446,,false,4119940003
12008,34,452065,10446,,false,4120080034
12008,31,452066,10446,,false,4120080031
12008,7,452067,10446,,false,4120080007
12008,30,452068,10446,,false,4120080030
11994,17,452069,10446,,false,4119940017
12008,29,452070,10446,,false,4120080029
11994,57,452071,10446,,false,4119940057
12045,1,452072,10446,,false,4120450001
12051,20,452073,10446,,false,4120510020
12146,13,452074,10446,,false,4121460013
12146,49,452075,10446,,false,4121460049
12152,60,452076,10446,,false,4121520060
12159,1,452077,10446,,false,4121590001
12164,30,452078,10446,,false,4121640030
12146,18,452079,10446,,false,4121460018
12152,9,452080,10446,,true,4121520009
12159,16,452081,10446,,false,4121590016
12152,58,452082,10446,,false,4121520058
12158,32,452083,10446,,false,4121580032
12146,19,452084,10446,,false,4121460019
12146,37,452085,10446,,false,4121460037
12146,15,452086,10446,,false,4121460015
12159,7,452087,10446,,false,4121590007
12146,1,452088,10446,,false,4121460001
12145,12,452089,10446,,false,4121450012
12146,26,452090,10446,,false,4121460026
12163,20,452091,10446,,false,4121630020
12146,11,452092,10446,,false,4121460011
12159,10,452093,10446,,false,4121590010
12152,59,452094,10446,,false,4121520059
12146,29,452095,10446,,false,4121460029
12152,11,452096,10446,,true,4121520011
12143,1,452097,10446,,false,4121430001
12164,67,452098,10446,,true,4121640067
12164,43,452099,10446,,false,4121640043
12152,10,452100,10446,,true,4121520010
12159,4,452101,10446,,false,4121590004
12164,41,452102,10446,,false,4121640041
12163,19,452103,10446,,false,4121630019
12164,59,452104,10446,,true,4121640059
12159,37,452105,10446,,false,4121590037
12170,33,452106,10446,,true,4121700033
12152,8,452107,10446,,true,4121520008
12159,25,452108,10446,,false,4121590025
12146,24,452109,10446,,false,4121460024
12146,21,452110,10446,,false,4121460021
12185,1,452111,10446,,false,4121850001
12320,124,452112,10446,,false,4123200124
12320,24,452113,10446,,false,4123200024
12320,60,452114,10446,,false,4123200060
12320,104,452115,10446,,false,4123200104
12320,94,452116,10446,,false,4123200094
12320,128,452117,10446,,false,4123200128
12320,31,452118,10446,,false,4123200031
12320,35,452119,10446,,false,4123200035
12320,64,452120,10446,,false,4123200064
12320,100,452121,10446,,false,4123200100
12320,58,452122,10446,,false,4123200058
12320,33,452123,10446,,false,4123200033
12320,40,452124,10446,,false,4123200040
12320,42,452125,10446,,false,4123200042
12320,118,452126,10446,,false,4123200118
12320,56,452127,10446,,false,4123200056
12320,28,452128,10446,,false,4123200028
12320,98,452129,10446,,false,4123200098
12320,102,452130,10446,,false,4123200102
12320,120,452131,10446,,false,4123200120
12320,62,452132,10446,,false,4123200062
12320,48,452133,10446,,false,4123200048
12320,8900,452134,10446,,false,4123208900
12320,66,452135,10446,,false,4123200066
12320,112,452136,10446,,false,4123200112
12320,126,452137,10446,,false,4123200126
12320,54,452138,10446,,false,4123200054
15905,282,452444,10449,,false,4159050282
12320,52,452139,10446,,false,4123200052
12320,90,452140,10446,,false,4123200090
12320,70,452141,10446,,false,4123200070
12320,88,452142,10446,,false,4123200088
12320,106,452143,10446,,false,4123200106
12320,46,452144,10446,,false,4123200046
12320,108,452145,10446,,false,4123200108
12320,68,452146,10446,,false,4123200068
12320,116,452147,10446,,false,4123200116
12320,30,452148,10446,,false,4123200030
12320,38,452149,10446,,false,4123200038
12320,122,452150,10446,,false,4123200122
12320,50,452151,10446,,false,4123200050
12320,114,452152,10446,,false,4123200114
12320,44,452153,10446,,false,4123200044
12320,96,452154,10446,,false,4123200096
12322,1,452155,10446,,false,4123220001
12320,110,452156,10446,,false,4123200110
12320,92,452157,10446,,false,4123200092
13430,2,452158,10447,"industrial, street",false,4134300002
13432,28,452159,10447,"industrial, street",false,4134320028
13412,1,452160,10447,"industrial, street",false,4134120001
13432,21,452161,10447,street,false,4134320021
13432,46,452162,10447,"industrial, street",false,4134320046
13432,23,452163,10447,street,false,4134320023
13432,30,452164,10447,"industrial, street",false,4134320030
13432,32,452165,10447,"industrial, street",false,4134320032
13432,40,452166,10447,"industrial, street",false,4134320040
13432,26,452167,10447,street,false,4134320026
13432,65,452168,10447,"industrial, street",false,4134320065
13432,53,452169,10447,street,false,4134320053
13432,36,452170,10447,"industrial, street",false,4134320036
13432,57,452171,10447,street,false,4134320057
13432,6,452172,10447,"industrial, street",true,4134320006
15905,224,452539,10449,,false,4159050224
15905,288,452540,10449,,false,4159050288
15918,85,452541,10449,,false,4159180085
15965,93,452542,10442,residential,false,4159650093
15965,104,452543,10442,residential,false,4159650104
15961,97,452544,10442,open space,true,4159610097
15962,51,452545,10442,street,false,4159620051
15962,183,452546,10442,residential,true,4159620183
15960,41,452547,10442,residential,true,4159600041
15905,259,452548,10449,,false,4159050259
15913,26,452549,10449,,false,4159130026
15933,7501,452550,10449,,false,4159337501
15953,27,452551,10442,open space,false,4159530027
15954,72,452552,10442,"residential, open space",false,4159540072
15961,76,452553,10442,street,false,4159610076
15961,80,452554,10442,street,false,4159610080
15905,216,452555,10449,,false,4159050216
15963,39,452556,10442,open space,true,4159630039
15968,14,452557,10442,residential,false,4159680014
15905,289,452437,10449,,false,4159050289
15848,55,452438,10442,residential,false,4158480055
15853,95,452439,10442,"commercial, residential",false,4158530095
15853,90,452445,10442,"commercial, residential",true,4158530090
15863,1,452446,10449,,true,4158630001
15902,15,452447,10449,,false,4159020015
15902,19,452448,10449,,false,4159020019
15902,26,452449,10449,,false,4159020026
15905,113,452450,10449,,false,4159050113
15905,250,452451,10449,,false,4159050250
15905,108,452452,10449,,false,4159050108
15905,167,452453,10449,,false,4159050167
15905,203,452454,10449,,false,4159050203
15938,1,452455,10449,,false,4159380001
15905,251,452456,10449,,false,4159050251
15918,2,452457,10449,,false,4159180002
15922,101,452458,10449,,true,4159220101
15905,100,452558,10449,,false,4159050100
15905,255,452559,10449,,false,4159050255
15962,78,452560,10442,street,false,4159620078
15961,81,452561,10442,street,false,4159610081
15962,19,452562,10442,"open space, residential",true,4159620019
15932,50,452563,10449,,false,4159320050
15952,13,452564,10442,residential,true,4159520013
15905,197,452565,10449,,false,4159050197
15905,243,452566,10449,,false,4159050243
15905,286,452567,10449,,false,4159050286
15905,262,452568,10449,,false,4159050262
15954,131,452569,10442,open space,false,4159540131
15965,98,452570,10442,residential,false,4159650098
15966,52,452571,10442,residential,false,4159660052
15932,54,452572,10449,,false,4159320054
15960,22,452573,10442,residential,true,4159600022
15961,95,452574,10442,open space,true,4159610095
15964,62,452575,10442,open space,true,4159640062
15965,67,452576,10442,residential,true,4159650067
15967,12,452577,10442,residential,true,4159670012
15968,6,452578,10442,residential,false,4159680006
15905,99,452579,10449,,false,4159050099
13415,1,452173,10447,"industrial, street",false,4134150001
13432,59,452174,10447,"industrial, street",false,4134320059
13432,20,452175,10447,"industrial, street",false,4134320020
13432,67,452176,10447,"industrial, street",false,4134320067
15829,9,452177,10442,"community facility, residential",false,4158290009
15836,1,452178,10442,residential,false,4158360001
15837,9,452179,10442,residential,true,4158370009
15845,28,452180,10442,street,false,4158450028
15845,32,452181,10442,residential,true,4158450032
15866,1,452182,10449,,true,4158660001
15838,19,452183,10442,residential,true,4158380019
15845,10,452184,10442,residential,false,4158450010
15848,58,452185,10442,residential,true,4158480058
15838,15,452186,10442,residential,true,4158380015
15838,51,452187,10442,residential,false,4158380051
15902,17,452188,10449,,false,4159020017
15903,18,452189,10449,,false,4159030018
15952,38,452459,10442,"residential, open space",false,4159520038
15901,5,452417,10449,,false,4159010005
15905,104,452418,10449,,false,4159050104
15905,115,452419,10449,,false,4159050115
15905,205,452420,10449,,false,4159050205
15851,42,452421,10442,residential,true,4158510042
15902,142,452422,10449,,false,4159020142
15905,97,452423,10449,,false,4159050097
15905,111,452424,10449,,false,4159050111
15905,235,452425,10449,,false,4159050235
15905,119,452426,10449,,false,4159050119
15905,260,452427,10449,,false,4159050260
15914,1,452428,10449,,false,4159140001
15853,60,452429,10449,,false,4158530060
15905,267,452430,10449,,false,4159050267
15897,18,452431,10449,,false,4158970018
15878,1,452432,10449,,true,4158780001
15903,21,452433,10449,,false,4159030021
15905,112,452434,10449,,false,4159050112
15905,214,452435,10449,,false,4159050214
15905,221,452436,10449,,false,4159050221
15910,9,452512,10449,,false,4159100009
15931,16,452513,10449,,false,4159310016
15845,14,452514,10442,residential,false,4158450014
15860,1,452515,10449,,true,4158600001
15905,270,452516,10449,,false,4159050270
15909,6,452517,10449,,false,4159090006
15961,78,452518,10442,street,true,4159610078
15954,51,452519,10442,open space,false,4159540051
15960,7,452520,10442,residential,true,4159600007
15962,81,452521,10442,residential,true,4159620081
15847,82,452522,10442,residential,true,4158470082
15932,53,452523,10449,,false,4159320053
15953,31,452524,10442,open space,false,4159530031
15961,61,452525,10442,open space,true,4159610061
15905,248,452526,10449,,false,4159050248
15905,140,452527,10449,,false,4159050140
15905,210,452528,10449,,false,4159050210
15905,281,452529,10449,,false,4159050281
15919,1,452530,10449,,true,4159190001
15954,13,452531,10442,"residential, open space",false,4159540013
15962,30,452532,10442,open space,true,4159620030
15905,241,452586,10449,,false,4159050241
15962,48,452587,10442,street,false,4159620048
15962,84,452588,10442,residential,true,4159620084
15963,38,452589,10442,open space,true,4159630038
15964,55,452590,10442,open space,true,4159640055
15926,100,452591,10449,,false,4159260100
15931,57,452592,10449,,false,4159310057
15960,46,452593,10442,open space,true,4159600046
15960,29,452594,10442,residential,true,4159600029
15961,88,452595,10442,street,false,4159610088
15962,73,452596,10442,residential,true,4159620073
15963,45,452597,10442,open space,true,4159630045
15965,85,452598,10442,residential,true,4159650085
15952,42,452599,10442,"residential, open space",false,4159520042
15954,10,452600,10442,"residential, open space",false,4159540010
15847,83,452601,10442,residential,true,4158470083
15962,54,452602,10442,open space,true,4159620054
15968,80,452603,10442,residential,true,4159680080
15937,1,452604,10449,,false,4159370001
15954,56,452605,10442,"residential, open space",false,4159540056
15960,28,452606,10442,residential,true,4159600028
15973,1,452644,10442,"residential, open space",true,4159730001
15966,36,452645,10442,residential,false,4159660036
15966,61,452646,10442,residential,true,4159660061
15905,222,452647,10449,,false,4159050222
15966,72,452648,10442,residential,true,4159660072
15905,117,452649,10449,,false,4159050117
15905,146,452650,10449,,false,4159050146
15905,229,452651,10449,,false,4159050229
15939,1,452652,10449,,false,4159390001
15962,33,452653,10442,open space,true,4159620033
15905,1,452624,10449,,false,4159050001
15905,261,452625,10449,,false,4159050261
15932,43,452626,10449,,false,4159320043
15962,15,452627,10442,residential,true,4159620015
15965,38,452628,10442,residential,true,4159650038
15961,104,452629,10442,street,false,4159610104
15976,45,452630,10442,open space,false,4159760045
15963,46,452631,10442,open space,false,4159630046
15964,54,452632,10442,open space,false,4159640054
15965,79,452633,10442,residential,true,4159650079
15902,141,452634,10449,,false,4159020141
15963,32,452654,10442,open space,true,4159630032
15966,23,452655,10442,residential,true,4159660023
15903,10,452656,10449,,false,4159030010
15905,101,452657,10449,,false,4159050101
15905,239,452658,10449,,false,4159050239
15960,35,452659,10442,residential,true,4159600035
15964,51,452660,10442,open space,false,4159640051
15954,74,452661,10442,"commercial, residential",false,4159540074
15961,74,452662,10442,street,false,4159610074
15963,21,452663,10442,open space,true,4159630021
15971,100,452672,10442,open space,false,4159710100
15931,55,452673,10449,,false,4159310055
15953,49,452674,10442,street,false,4159530049
15961,87,452675,10442,open space,true,4159610087
15962,56,452676,10442,open space,false,4159620056
15962,92,452677,10442,residential,false,4159620092
15954,27,452678,10442,open space,false,4159540027
15962,57,452679,10442,open space,true,4159620057
15964,53,452680,10442,open space,false,4159640053
15954,18,452681,10442,"residential, open space",false,4159540018
15962,85,452682,10442,residential,true,4159620085
15963,44,452683,10442,open space,true,4159630044
15954,68,452684,10442,"residential, open space",false,4159540068
15960,20,452685,10442,residential,false,4159600020
15960,49,452686,10442,open space,true,4159600049
15963,47,452687,10442,open space,true,4159630047
15965,109,452688,10442,residential,false,4159650109
15950,1,452689,10449,,true,4159500001
15901,1,452690,10449,,true,4159010001
15905,265,452691,10449,,false,4159050265
15965,40,452700,10442,residential,false,4159650040
15932,7501,452701,10449,,false,4159327501
15965,36,452702,10442,residential,true,4159650036
15965,54,452703,10442,residential,false,4159650054
15960,5,452704,10442,residential,false,4159600005
15960,23,452705,10442,residential,true,4159600023
15966,70,452706,10442,residential,false,4159660070
15968,16,452707,10442,residential,true,4159680016
15969,58,452708,10442,residential,false,4159690058
15962,6,452709,10442,residential,false,4159620006
15961,68,452710,10442,street,false,4159610068
15962,50,452711,10442,street,false,4159620050
15963,33,452712,10442,open space,true,4159630033
15968,91,452713,10442,residential,false,4159680091
15905,263,452714,10449,,false,4159050263
15965,87,452715,10442,residential,false,4159650087
15968,11,452716,10442,residential,true,4159680011
15942,1,452717,10449,,false,4159420001
15962,17,452718,10442,residential,true,4159620017
15965,51,452719,10442,residential,true,4159650051
15965,80,452720,10442,residential,true,4159650080
15971,1,452721,10442,open space,false,4159710001
15962,90,452722,10442,residential,true,4159620090
15963,43,452723,10442,open space,true,4159630043
15964,50,452724,10442,open space,false,4159640050
15966,59,452725,10442,residential,false,4159660059
15968,88,452726,10442,residential,true,4159680088
15954,24,452727,10442,street,false,4159540024
15960,16,452728,10442,residential,true,4159600016
15966,77,452729,10442,residential,false,4159660077
15966,17,452730,10442,residential,false,4159660017
15966,74,452731,10442,residential,true,4159660074
15968,44,452732,10442,residential,true,4159680044
15954,58,452733,10442,street,false,4159540058
15965,101,452734,10442,residential,true,4159650101
15969,40,452735,10442,residential,true,4159690040
15969,47,452736,10442,residential,true,4159690047
15954,25,452737,10442,open space,false,4159540025
